	F16	F17	F18	F22	F23	F24
NARG2	647.999729253727	808.581177803319	764.916684726225	545.638115575969	566.196602416089	491.688772543934
NARS	3743.9984356882	4315.59455601772	4010.01777144354	4937.76511828844	4430.13327266782	4799.05196788139
NARS2	505.013873502905	489.65399770201	606.227675540598	406.370482267055	371.376266100876	361.984665303896
NASP	2074.81603451193	1145.2924014047	1359.55471352855	1228.46524306818	1137.46665109039	1109.69069527588
NAT1	221.070330167938	181.397243700745	221.986310602366	107.049001722523	146.11525223641	181.416202283451
NAT10	1386.25294192464	1382.41298140568	1455.83793258499	1270.03767092159	1165.87795013636	1320.77777176457
NAT14	2221.85822659611	1448.80674380595	2071.87223228875	569.542261591678	548.94688513818	618.849661994951
NAT2	0	9.48482320003894	0	0	16.2350280262678	3.39095705202713
NAT6	210.929489334547	98.405040700404	261.212807254993	249.434567120443	280.054233453119	286.535870896292
NAT8L	222.084414251277	188.510861100774	295.981747469821	167.329022109964	127.850845706859	177.177505968417
NAT9	666.253242753832	515.737261502117	687.35520270853	448.982220816798	494.153665549526	537.4666927463
NAV1	2685.29465268211	4846.7446552199	4095.60285504927	7132.78930894834	6780.15357947009	7121.00980925697
NAV2	113.577417333987	304.699945301251	279.043033006187	1087.1189883666	734.635018188618	771.442729336172
NAV3	8.11267266671333	2.37120580000973	14.2641806009552	41.5724278534072	33.4847453041773	29.6708742052374
NBAS	1659.04156034288	2403.21707830987	1881.98032803853	2338.44906675415	2403.79883713927	2326.19653769061
NBEA	577.013843419986	889.20217500365	695.378804296568	1095.43347393728	766.090384989511	995.245894769962
NBEAL1	52.7323723336367	164.798803100677	101.632286781806	279.574577314163	171.482483527454	252.626300376021
NBEAL2	4765.18110761074	6308.5930309259	5510.43126840652	7530.84530564471	6926.2688317065	6828.53976351963
NBL1	4120.22363060703	3306.64648811357	4362.16473002962	4200.8938345868	5562.5264775	5347.53927104678
NBN	1208.78822734029	1357.51532050557	1085.86074824772	1068.41139583256	971.057613821142	1087.6494744377
NBPF1	572.957507086629	546.562936902244	355.713003736321	843.920285424166	769.134452744437	679.886888931439
NBPF10	471.549098752712	327.226400401343	384.241364938232	900.043063026266	491.109597794601	492.53651180694
NBPF11	255.54918900147	292.843916301202	227.335378327724	443.785667335122	382.537847868935	452.692766445622
NBPF14	393.464624335597	354.495267101455	304.005349057858	508.222930507903	375.435023107443	377.243972038018
NBPF15	677.408167670563	745.744224103061	767.591218588904	803.387168267094	751.884735466527	672.257235564378
NBPF16	556.732161753202	265.57504960109	250.514671804276	403.25255017805	398.772875895203	312.815788049503
NBPF24	628.732131670283	346.196046801421	350.363936010963	708.809894900593	410.949146914903	389.112321720113
NBPF3	548.619489086489	454.085910701864	500.137832320993	405.33117157072	556.049709899672	421.326413714371
NBPF4	25.3521020834792	16.5984406000681	22.2877821889926	31.1793208900554	10.1468925164174	15.2593067341221
NBPF7	12.16900900007	13.0416319000535	13.3726693133955	34.2972529790609	14.2056495229843	16.9547852601356
NBPF9	309.295645418446	424.445838201742	231.792934765523	435.47118176444	309.48022175073	329.770573309638
NBR1	3790.6463035218	3767.84601621547	3509.87993912255	3985.75652044541	3800.0112473983	3428.25757959943
NCALD	509.070209836262	602.286273202472	580.373848201366	1055.93966747654	1262.27342904232	1005.41876592604
NCAM1	415.774474169058	379.392928001557	424.359372878418	139.267633308914	135.968359719993	116.140279031929
NCAM2	525.295555169688	730.331386402998	658.82684150662	265.024227565471	209.025985838198	258.560475217069
NCAPD2	1507.94303192534	2040.42259090838	1716.15922855243	1713.82333825671	1732.07455255245	1690.39209043552
NCAPD3	581.070179753342	684.092873302808	508.16143390903	630.861592675454	743.767221453393	677.343671142419
NCAPG	361.013933668743	148.200362500608	254.080716954515	54.0441562094293	70.0135583632799	22.8889601011831
NCAPG2	518.196966586314	342.639238101407	279.934544293747	368.955297198989	240.481352639092	275.515260477204
NCAPH	129.802762667413	45.0529102001849	93.6086851937687	35.3365636753961	16.2350280262678	16.9547852601356
NCAPH2	2146.81600442902	1417.98106840582	1897.13601992705	1550.65155893209	1583.92992181275	1650.5483450742
NCBP1	1708.7316804265	2245.53189260922	1694.76295765099	2508.89602095312	2061.84855933601	2385.53828610108
NCBP2	3005.74522301729	2851.3749745117	2610.34504997481	2548.38982741386	2442.35702870166	2176.99442740142
NCCRP1	0	3.5568087000146	1.7830225751194	2.07862139267036	3.04406775492521	3.39095705202713
NCDN	1721.9147735099	2143.5700432088	2126.25442082989	2687.65746072277	2472.79770625091	2800.93052497441
NCEH1	444.168828502555	628.36953700258	663.284397944419	1096.47278463361	912.205637225921	1139.36156948112
NCF1	46.6478678336017	9.48482320003894	16.0472031760746	0	4.05875700656695	0
NCF2	89.2393993338466	0	10.6981354507164	0	2.02937850328347	1.69547852601356
NCK1	1049.57702625604	979.30799540402	1134.00235777594	1305.37423459699	1201.39207394382	1440.30900784852
NCK2	3003.71705485061	4115.22766591689	3944.04593616412	4726.7850469324	4685.83496408154	4194.61387335756
NCKAP1	8948.2779513848	12786.7272765525	10534.0973738054	17592.4121568656	15220.3387746261	15394.0972769402
NCKAP1L	339.718167918621	248.976609001022	156.905986610508	266.063538261806	148.144630739694	190.741334176526
NCKAP5	60.84504500035	30.8256754001265	31.2028950645896	133.031769130903	125.821467203575	170.395591864363
NCKAP5L	2761.35095893255	2691.31858301105	3208.54912392737	2976.58583430395	3319.04854212012	3062.8819572435
NCKIPSD	1344.67549450773	1490.30284530612	1218.69593009411	1632.75710394257	2126.78867144108	1827.72585104262
NCL	16250.6974355101	10881.4634162447	13041.0271144233	15194.7223804203	14751.5523403676	14082.6446370687
NCLN	6820.72954453923	7206.09442622958	8041.43181378851	8840.37678302704	9444.72755428129	10116.0726254599
NCOA1	990.760149422366	1537.72696130631	1275.75265249793	1390.59771169647	1609.29715310379	1158.01183326726
NCOA2	383.323783502205	1417.98106840582	733.713789661635	1390.59771169647	1112.09941979934	1274.15211229919
NCOA3	1195.60513425688	1963.35840240806	1500.41349696298	3430.76460860243	2565.13442815031	2995.06281620296
NCOA4	7807.43335762824	10240.052247342	8940.96670293626	8859.08437556107	8642.10835623267	8464.67654112272
NCOA5	1877.0696382608	1561.43901930641	1762.51781550553	1840.6192432096	2084.17172287213	2522.87204670818
NCOA6	1606.30918800924	1838.87009790755	1846.31987653614	2646.08503286937	2509.32651931002	2471.15995166477
NCOA7	803.15459400462	903.429409803709	987.79450661615	613.193310837756	394.714118888636	447.606330867581
NCOR1	1791.88657526031	2557.3454553105	2799.34544293747	4308.98214700565	3594.02932931503	3600.3486499898
NCOR2	3983.32227935625	4825.40380301981	5490.81802008021	7885.25025309501	7724.82927274854	8138.29692486511
NCS1	1156.05585500665	1638.50320780673	2026.4051566232	883.414091884903	926.411286748906	1122.40678422098
NCSTN	8584.22176546605	9074.60459663725	8202.79535683682	7954.88406974947	7684.24170268287	7420.26176909836
NDC80	171.380210084319	60.4657479002482	92.717173906209	24.9434567120443	20.2937850328347	20.3457423121628
NDE1	783.886996421176	906.986218503723	725.690188073598	863.667188654534	820.883604578165	903.69005436523
NDEL1	2246.19624459625	1969.28641690808	2169.93847392032	2489.14911772276	2198.83160830764	2407.57950693926
NDFIP1	7111.77167645758	6759.12213292775	6154.10241802462	6713.94709832526	6787.25640423158	7079.47058536964
NDFIP2	1600.2246835092	1702.52576440699	1272.1866073477	1543.37638405774	1218.64179122173	1446.24318268957
NDN	5280.33582194704	4264.61363131751	5206.42591934866	4263.25247636691	4751.78976543825	4949.10181743359
NDNF	4.05633633335667	9.48482320003894	5.34906772535821	37.4151850680665	20.2937850328347	25.4321778902035
NDNL2	1726.9851939266	1460.662772806	1715.26771726487	1505.96119898968	1804.11748941901	1881.13342461205
NDOR1	1178.36570484011	974.565583804001	1249.8988251587	1097.51209532995	1091.80563476651	1136.81835169209
NDP	4.05633633335667	7.1136174000292	1.7830225751194	0	0	0
NDRG1	1310.1966356742	2163.72529250888	2013.03248730981	8443.360097027	6659.40555852472	8327.34278051562
NDRG2	3239.99864626864	2558.5310582105	2632.6328321638	1760.59231959179	1772.66212261811	1837.8987221987
NDRG3	1369.01351250787	1991.81287200818	1924.7728698414	2054.71724665465	2124.7592929378	2251.59548254601
NDRG4	956.281290588834	1201.01573770493	812.166782966889	718.163691167609	900.029366206221	734.98994102688
NDST1	30317.0577555077	60028.2604301464	47653.9528539288	35679.5362051867	33265.5724258227	34660.6675072953
NDST2	1154.02768683997	1209.31495800496	1255.24789288406	1398.91219726715	1589.00336807096	1577.64276845562
NDST3	93.2957356672033	131.60192190054	105.198331932045	44.6903599424127	38.558191562386	31.3663527312509
NDUFA1	2239.09765601288	943.739908403874	1926.55589241652	1103.74795950796	1476.37286113873	1999.816921433
NDUFA10	3657.80128860437	3064.78349651258	3462.62984088188	2790.54921965996	3092.77283900401	2955.21907084164
NDUFA11	10001.9113139742	5636.35618662314	7814.98794674835	4817.20507751356	5480.33664811702	6474.1847515828
NDUFA12	2696.44957759884	1560.2534164064	1795.50373314524	2246.98972547666	2437.28358244345	2683.09476741647
NDUFA13	10877.0658778959	4872.82791902	7976.35148979666	4098.00207564961	5816.19879041044	7016.73787990714
NDUFA2	3496.56191935345	1728.6090282071	2415.10407799923	1883.23098175935	2014.15816450885	2383.84280757507
NDUFA3	3138.59023793472	1523.49972650625	2513.1703196308	1453.99566417292	2168.39093075839	2435.55490261849
NDUFA4	8384.44720104823	5155.00140922116	6581.13632476572	4816.16576681722	5323.05981411255	6831.08298130865
NDUFA4L2	26.3661861668183	0	10.6981354507164	8.31448557068144	0	5.08643557804069
NDUFA5	1931.83017876111	1509.2724917062	1462.97002288547	1584.94881191115	1451.00562984768	1590.35885740072
NDUFA6	3190.30852618502	2175.58132150893	2802.9114880877	2781.19542339294	2886.79092092074	3357.89522076986
NDUFA7	1876.05555417746	1136.99318110467	1376.49342799218	769.089915288033	884.809027431595	829.93673848364
NDUFA8	2163.04134976244	1420.35227420583	2031.75422434856	1859.32683574364	1948.20336315213	2098.15467594179
NDUFA9	3428.61828576972	2672.34893661097	2977.64770044941	2371.70700903688	2370.3140918351	3256.16650920905
NDUFAB1	4809.80080727767	3317.31691421362	4166.03224676649	3027.51205842438	3302.81351409385	3758.87589217207
NDUFAF1	689.577176670633	641.411168902633	443.081109917172	570.581572288014	629.107336017877	581.549134422653
NDUFAF2	705.80252200406	448.15789620184	698.053338159247	497.829823544551	591.563833707133	672.257235564378
NDUFAF3	3573.63230968722	3145.40449371291	3501.85633753451	2959.95686316259	3183.08018240013	3819.06537984555
NDUFAF4	1023.21084008922	916.471041703762	903.100934297978	1344.86804105772	1289.67003883665	1321.62551102757
NDUFB1	1963.26678534463	655.638403702691	1334.59239747687	647.490563816817	790.442927028913	855.368916373843
NDUFB10	4676.95579236024	2776.6819918114	3517.01202942303	3044.14102956574	3137.41916607625	3377.39322381902
NDUFB11	5534.87092686517	3842.53899891577	4394.25913638177	2957.87824176992	3791.89373338517	3980.13583981684
NDUFB2	5096.78660286265	3068.3403052126	4165.14073547893	3635.50881578046	4386.50163484723	4736.31926241889
NDUFB3	2019.04140992828	895.130189503675	1334.59239747687	1240.9369714242	1355.62484019336	1692.08756896154
NDUFB4	4073.57576277343	2945.03760361209	3972.57429736603	3231.21695490607	3909.59768657561	4059.82333053948
NDUFB5	4878.75852494473	3211.79825611318	3143.46879993551	2516.17119582747	2492.07680203211	2782.28026118826
NDUFB6	2104.22447292877	1362.25773210559	1561.9277758046	1464.38877113627	1360.69828645157	1692.08756896154
NDUFB7	7250.70119587504	4004.96659621644	5555.89834407206	3431.80391929876	4572.18976789767	4985.55460574289
NDUFB8	5701.1807165328	3258.03676921337	4415.65540728321	3123.12864248722	3877.12763052308	4372.63911858898
NDUFB9	5027.82888519559	3228.39669671325	3937.8053571512	3107.53898204219	3449.94345558191	4983.85912721687
NDUFC1	1913.57666526101	1049.25856650431	1762.51781550553	1701.35160990069	1685.39884697693	2112.5662434129
NDUFC2	6000.33552111785	4050.01950641663	4726.79284664154	3663.57020458151	4471.73553198513	4507.42966140706
NDUFC2-KCTD14	103.436576500595	15.4128377000633	152.448430172709	193.311789518343	100.454235912532	120.378975346963
NDUFS1	2608.22426234834	2437.59956241001	2502.47218418008	3099.22449647151	2860.40900037806	3006.08342662205
NDUFS2	3800.7871443552	3707.38026831522	3352.08244122448	3570.03224191134	3885.24514453621	3620.69439230197
NDUFS3	4014.75888593976	2573.94389591057	3002.61001650108	2360.27459137719	2496.13555903867	3181.56545406445
NDUFS4	2068.7315300119	1410.86745100579	1459.40397773523	1315.76734156034	1512.90167419783	1561.53572245849
NDUFS5	6054.08197753482	3235.51031411328	4625.16055985974	2879.92993954478	3655.92537366518	3627.47630640602
NDUFS6	3690.25197927123	1693.04094120695	3397.54951689003	2319.74147422012	3336.29825939803	3409.60731581328
NDUFS7	4808.78672319433	3397.93791141395	4387.1270460813	3329.95147105792	3578.80899054041	3584.24160399267
NDUFS8	7827.71503929503	5211.9103484214	6903.86341086233	4572.96706387479	5404.23495424389	5974.8663256718
NDUFV1	5067.37816444581	3732.27792921532	4678.65123711332	3875.58958663389	4391.57508110544	4460.80400194169
NDUFV2	3869.74486202226	2724.51546421118	3103.35079199532	2893.44097859714	2787.35137425985	3351.96104592882
NDUFV3	1847.66119984396	1300.60638130534	1590.45613700651	1502.84326690067	1623.50280262678	2066.78832321054
NEB	10.1408408333917	0	0	4.15724278534072	4.05875700656695	10.1728711560814
NEBL	4.05633633335667	2.37120580000973	16.0472031760746	8.31448557068144	16.2350280262678	30.5186134682442
NECAB1	102.422492417256	43.8673073001801	40.1180079401866	28.0613888010499	8.1175140131339	22.0412208381763
NECAB3	474.59135100273	441.044278801811	438.623553479374	243.198702942432	334.847453041773	361.984665303896
NECAP1	765.633482921071	910.543027203738	716.775075198001	847.038217513171	799.575130293689	866.389526792931
NECAP2	9554.70023322163	7843.9487864322	8375.7485466234	7805.2233294772	9225.55467592667	9092.00359574774
NEDD1	742.30954900427	1055.18658100433	715.883563910441	870.942363528881	519.520896840569	645.977318411168
NEDD4	1539.37963850885	2439.97076821002	1888.22090705145	2722.99402439817	2209.9931900757	1963.36413312371
NEDD4L	389.40828800224	465.941939701913	463.585869531045	570.581572288014	540.829371125046	541.705389061334
NEDD8	6720.33522028866	3729.90672341531	5451.59152342758	3196.91970192701	4193.7106770353	4441.30599889253
NEDD9	1095.2108100063	869.046925703568	1167.87978670321	5369.07905726754	5669.06884892238	6170.69409542637
NEFH	307.267477251767	227.635756800934	150.66540759759	112.245555204199	99.4395466608902	88.1648833527053
NEFL	12.16900900007	7.1136174000292	24.9623160516717	29.100699497385	6.08813550985042	15.2593067341221
NEFM	26.3661861668183	35.568087000146	48.1416095282239	62.3586417801108	28.4112990459686	83.0784477746647
NEGR1	6.084504500035	11.8560290000487	0	5.1965534816759	0	24.5844386271967
NEIL1	346.816756501995	202.738095900832	317.378018371254	351.287015361291	310.494911002372	316.20674510153
NEIL2	532.394143753062	471.869954201937	610.685231978396	351.287015361291	413.993214669829	350.116315621801
NEIL3	44.6196996669233	7.1136174000292	39.2264966526269	2.07862139267036	8.1175140131339	0
NEK1	448.225164835912	418.517823701718	408.312169702344	434.431871068105	456.610163238782	375.548493512004
NEK10	0	7.1136174000292	0	2.07862139267036	8.1175140131339	3.39095705202713
NEK11	218.028077917921	264.389446701085	305.788371632978	118.48141938221	172.497172779095	206.000640910648
NEK2	174.422462334337	37.9392928001557	47.2500982406642	32.2186315863906	52.7638410853703	16.9547852601356
NEK3	935.999608922051	736.259400903022	567.89269017553	402.213239481715	374.420333855801	337.400226676699
NEK4	321.464654418516	273.874269901124	330.75068768465	392.859443214698	284.112990459686	351.811794147815
